Date_Mada;pm2,5_atm_a;pm2,5_atm_b;Ambohidahy;Humidity;Temperature
08/11/2023 19:00:00;18,722;18,502;18,612;51,067;66,9
08/11/2023 20:00:00;20,835;20,767;20,801;54,711;65,834
08/11/2023 21:00:00;29,861;29,463;29,662;57,567;65
08/11/2023 22:00:00;19,738;20,235;19,9865;57,867;65
08/11/2023 23:00:00;14,705;15,247;14,976;57,192;65
08/12/2023 00:00:00;12,527;12,592;12,5595;58,267;64,733
08/12/2023 01:00:00;13,299;13,063;13,181;58,633;64,1
08/12/2023 02:00:00;15,565;15,595;15,58;59,633;64,034
08/12/2023 03:00:00;12,963;13,213;13,088;61,6;63,433
08/12/2023 04:00:00;24,348;24,699;24,5235;61,9;63
08/12/2023 05:00:00;49,689;51,529;50,609;61;63,334
08/12/2023 06:00:00;55,034;57,697;56,3655;60,666;63,758
08/12/2023 07:00:00;55,852;59,251;57,5515;57,659;65,416
08/12/2023 08:00:00;49,828;50,761;50,2945;51,492;68,459
08/12/2023 09:00:00;45,848;47,579;46,7135;40,567;77,2
08/12/2023 10:00:00;34,773;36,492;35,6325;39,567;76,267
08/12/2023 11:00:00;26,722;27,328;27,025;38,467;75,534
08/12/2023 12:00:00;31,016;32,435;31,7255;34,333;77,867
08/12/2023 13:00:00;30,802;32,939;31,8705;33,767;78,2
08/12/2023 14:00:00;25,764;27,519;26,6415;32,233;78,334
08/12/2023 15:00:00;26,258;27,86;27,059;33,308;77,55
08/12/2023 16:00:00;28,622;30,188;29,405;37,834;75,367
08/12/2023 17:00:00;28,236;29,372;28,804;40,933;72,767
08/12/2023 18:00:00;31,417;31,128;31,2725;45,791;70,3
08/12/2023 19:00:00;29,064;29,684;29,374;48,4;69,209
08/12/2023 20:00:00;20,973;21,129;21,051;51,466;67,666
08/12/2023 21:00:00;19,796;19,888;19,842;54,933;66,2
08/12/2023 22:00:00;21,738;21,682;21,71;57,633;65,166
08/12/2023 23:00:00;16,773;16,218;16,4955;60,9;63,5
08/13/2023 00:00:00;13,472;13,734;13,603;62,733;62,633
08/13/2023 01:00:00;17,694;11,787;14,7405;64,8;61,6
08/13/2023 02:00:00;33,673;21,003;27,338;66,9;60,267
08/13/2023 03:00:00;32,912;15,279;24,0955;67,2;60,067
08/13/2023 04:00:00;28,421;19,492;23,9565;67,167;60,267
08/13/2023 05:00:00;29,677;29,48;29,5785;68,067;59,233
08/13/2023 06:00:00;49,178;48,293;48,7355;66,133;60,4
08/13/2023 07:00:00;44,847;45,444;45,1455;63,867;61,6
08/13/2023 08:00:00;49,704;50,277;49,9905;58,133;65,533
08/13/2023 09:00:00;35,95;37,117;36,5335;49,092;72,292
08/13/2023 10:00:00;23,486;23,471;23,4785;45,5;74
08/13/2023 11:00:00;20,695;21,171;20,933;44,3;74,4
08/13/2023 12:00:00;14,165;14,726;14,4455;43,633;74,733
08/13/2023 13:00:00;13,816;14,883;14,3495;42,034;75,434
08/13/2023 14:00:00;9,929;10,691;10,31;41,967;75,334
08/13/2023 15:00:00;19,821;21,473;20,647;39,767;77,183
08/13/2023 16:00:00;21,505;23,42;22,4625;39,9;76,167
08/13/2023 17:00:00;12,058;11,901;11,9795;50,303;71,936
08/13/2023 18:00:00;16,745;16,602;16,6735;56,133;69,466
08/13/2023 19:00:00;13,625;13,636;13,6305;57,8;68,534
08/13/2023 20:00:00;8,09;7,87;7,98;58,6;67,767
08/13/2023 21:00:00;6,228;6,217;6,2225;60;67
08/13/2023 22:00:00;4,237;4,356;4,2965;61,034;66,233
08/13/2023 23:00:00;2,68;2,715;2,6975;59,233;66,2
08/14/2023 00:00:00;2,661;2,889;2,775;59,067;66,533
08/14/2023 01:00:00;1,615;1,533;1,574;60,233;66,267
08/14/2023 02:00:00;2,28;2,531;2,4055;59,767;66,7
08/14/2023 03:00:00;8,194;8,896;8,545;58,6;67
08/14/2023 04:00:00;16,815;18,073;17,444;61,5;66,5
08/14/2023 05:00:00;34,189;36,883;35,536;62,2;66,466
08/14/2023 06:00:00;50,049;54,12;52,0845;61,433;66,534
08/14/2023 07:00:00;50,46;54,54;52,5;56,883;69,233
08/14/2023 08:00:00;33,721;35,576;34,6485;53,901;70,733
08/14/2023 09:00:00;34,082;35,428;34,755;51,333;72,944
08/14/2023 10:00:00;58,003;60,947;59,475;46,444;76
08/14/2023 11:00:00;15,14;14,49;14,815;41;79
08/14/2023 12:00:00;32,355;33,717;33,036;39,5;79,833
08/14/2023 13:00:00;10,9;12,24;11,57;38;80
08/14/2023 14:00:00;15,035;15,785;15,41;37;81
08/14/2023 15:00:00;30,44;30,91;30,675;45;78
08/14/2023 16:00:00;25,544;25,737;25,6405;49,3;74,983
08/14/2023 17:00:00;23,308;24,191;23,7495;55,067;70,442
08/14/2023 18:00:00;26,567;27,675;27,121;57,1;68
08/14/2023 19:00:00;40,712;42,221;41,4665;56,8;68,8
08/14/2023 20:00:00;48,305;49,302;48,8035;57,284;69
08/14/2023 21:00:00;16,963;17,773;17,368;58,359;67,867
08/14/2023 22:00:00;23,815;24,431;24,123;61,066;67
08/14/2023 23:00:00;12,479;12,695;12,587;61,267;67
08/15/2023 00:00:00;11,103;11,768;11,4355;62,133;66,867
08/15/2023 01:00:00;13,215;13,157;13,186;62,966;66,966
08/15/2023 02:00:00;10,267;11,358;10,8125;62,067;67
08/15/2023 03:00:00;9,477;10,252;9,8645;61,3;67,534
08/15/2023 04:00:00;20,837;21,739;21,288;60,666;67
08/15/2023 05:00:00;43,616;46,103;44,8595;59,133;67,567
08/15/2023 06:00:00;83,124;88,578;85,851;57,1;68,233
08/15/2023 07:00:00;69,602;73,96;71,781;55,167;69,6
08/15/2023 08:00:00;57,491;61,066;59,2785;51,034;72,433
08/15/2023 09:00:00;45,293;47,656;46,4745;41,633;79,133
08/15/2023 10:00:00;43,272;44,881;44,0765;39,466;80,4
08/15/2023 11:00:00;35,509;36,128;35,8185;39,733;79,633
08/15/2023 12:00:00;35,338;35,668;35,503;38,867;80,567
08/15/2023 13:00:00;37,712;38,576;38,144;37,367;82,166
08/16/2023 07:00:00;141,24;148,415;144,8275;53,033;73,983
08/16/2023 08:00:00;103,62;107,925;105,7725;40,209;82,903
08/16/2023 09:00:00;55,145;56,264;55,7045;33,5;87,375
08/16/2023 10:00:00;57,543;55,748;56,6455;33,916;82,778
08/16/2023 12:00:00;36,368;37,654;37,011;33,123;83,53
08/16/2023 13:00:00;40,693;42,725;41,709;28,816;85,695
08/16/2023 14:00:00;47,482;49,051;48,2665;30,834;83,166
08/16/2023 15:00:00;31,989;33,078;32,5335;33,303;81,508
08/16/2023 16:00:00;22,607;23,085;22,846;37,117;78,7
08/16/2023 17:00:00;46,387;48,822;47,6045;39,2;77,333
08/16/2023 18:00:00;51,398;51,883;51,6405;41,567;75,9
08/16/2023 19:00:00;16,854;16,991;16,9225;47,867;71,834
08/16/2023 20:00:00;10,082;10,28;10,181;56,283;69,025
08/16/2023 21:00:00;7,524;7,646;7,585;59,166;67,6
08/16/2023 22:00:00;6,043;6,279;6,161;57,5;67,208
08/16/2023 23:00:00;6,822;7,132;6,977;57,867;66,733
08/17/2023 00:00:00;8,239;8,304;8,2715;58,4;66,367
08/17/2023 01:00:00;8,463;8,406;8,4345;59,3;64,7
08/17/2023 02:00:00;10,747;10,745;10,746;58,166;64,833
08/17/2023 03:00:00;11,413;11,079;11,246;61,716;63,284
08/17/2023 04:00:00;24,151;25,27;24,7105;59,733;64,433
08/17/2023 05:00:00;45,758;49,993;47,8755;59,067;65,733
08/17/2023 06:00:00;54,733;60,361;57,547;58,534;66,467
08/17/2023 07:00:00;51,838;56,24;54,039;55,645;67,966
08/17/2023 08:00:00;17,877;19,19;18,5335;54,717;68
08/17/2023 09:00:00;24,498;25,721;25,1095;49,217;71,584
08/17/2023 10:00:00;17,543;18,646;18,0945;44,167;74,917
08/17/2023 11:00:00;18,475;17,461;17,968;44,916;73,834
08/17/2023 14:00:00;9,763;10,779;10,271;45,084;74,229
08/17/2023 15:00:00;15,404;16,835;16,1195;46,4;73,144
08/17/2023 16:00:00;14,469;14,74;14,6045;47,617;71,975
08/17/2023 17:00:00;19,787;20,024;19,9055;52,322;69,555
08/17/2023 18:00:00;22,293;23,146;22,7195;56,341;67,409
08/17/2023 19:00:00;12,995;12,515;12,755;60,433;65,175
08/17/2023 20:00:00;7,76;8,142;7,951;61,633;65,067
08/17/2023 21:00:00;3,938;3,983;3,9605;60,945;65,378
08/17/2023 22:00:00;3,55;3,955;3,7525;61,075;65
08/17/2023 23:00:00;1,085;1,27;1,1775;61,242;65
08/18/2023 00:00:00;1,953;2,112;2,0325;61,041;65,383
08/18/2023 01:00:00;2,404;2,372;2,388;61,166;65,034
08/18/2023 02:00:00;1,336;1,583;1,4595;61,434;65,067
08/18/2023 03:00:00;2,505;2,785;2,645;61,867;65,034
08/18/2023 04:00:00;9,807;11,246;10,5265;61,933;65
08/18/2023 05:00:00;23,674;25,874;24,774;62,6;64,934
08/18/2023 06:00:00;33,796;36,263;35,0295;61,567;65,1
08/18/2023 07:00:00;35,417;38,912;37,1645;57,544;66,833
08/18/2023 08:00:00;33,441;36,571;35,006;54,5;68,578
08/18/2023 09:00:00;23,038;23,359;23,1985;52,05;70,267
08/18/2023 10:00:00;19,37;20,456;19,913;47,897;72,994
08/18/2023 11:00:00;18,99;19,796;19,393;44,942;74,975
08/18/2023 12:00:00;20,355;21,364;20,8595;44,944;74,82
08/18/2023 13:00:00;17,698;18,719;18,2085;43,32;76,18
08/18/2023 14:00:00;27,425;28,675;28,05;44,38;75,225
08/18/2023 15:00:00;29,833;31,527;30,68;44,531;75,953
08/18/2023 16:00:00;26,346;27,154;26,75;47,403;74,025
08/18/2023 17:00:00;29,794;31,06;30,427;51,233;71,7
08/18/2023 18:00:00;32,935;33,459;33,197;53,967;69,7
08/18/2023 19:00:00;24,65;25,976;25,313;55,5;68,6
08/18/2023 20:00:00;19,62;19,675;19,6475;57,242;67,925
08/18/2023 21:00:00;18,617;20,078;19,3475;57,725;67,6
08/18/2023 22:00:00;21,819;22,328;22,0735;57,133;67,733
08/18/2023 23:00:00;27,457;28,372;27,9145;57,034;68
08/19/2023 00:00:00;14,139;14,694;14,4165;58,1;67,166
08/19/2023 01:00:00;13,507;14,058;13,7825;59,6;65,567
08/19/2023 02:00:00;6,221;6,741;6,481;56,767;65,834
08/19/2023 03:00:00;6,445;6,646;6,5455;56,533;65,966
08/19/2023 04:00:00;12,835;14,031;13,433;54,967;65,666
08/19/2023 05:00:00;44,862;48,984;46,923;53,3;65,934
08/19/2023 06:00:00;52,308;55,378;53,843;52,834;66,334
08/19/2023 07:00:00;67,659;70,975;69,317;47,233;71,1
08/19/2023 08:00:00;44,52;47,129;45,8245;33,333;82,983
08/19/2023 09:00:00;48,33;50,986;49,658;30,567;85,6
08/19/2023 10:00:00;38,901;40,163;39,532;33,267;81,8
08/19/2023 11:00:00;50,668;53,273;51,9705;35,306;80,139
08/19/2023 12:00:00;33,763;35,822;34,7925;29,1;81,767
08/19/2023 13:00:00;28,645;30,505;29,575;27,767;82,633
08/19/2023 14:00:00;29,026;31,724;30,375;23,741;84,425
08/19/2023 15:00:00;41,886;45,604;43,745;23,1;85,166
08/19/2023 16:00:00;41,392;45,296;43,344;23,966;82,975
08/19/2023 17:00:00;30,582;32,529;31,5555;33,169;79,281
08/19/2023 18:00:00;29,015;29,397;29,206;36,125;75,416
08/19/2023 19:00:00;39,734;40,959;40,3465;34;74,791
08/19/2023 20:00:00;20,677;20,721;20,699;39,755;72,416
08/19/2023 21:00:00;31,873;31,788;31,8305;45,534;70,675
08/19/2023 22:00:00;23,09;23,195;23,1425;50,992;70,067
08/19/2023 23:00:00;23,5;24,205;23,8525;50,633;70
08/20/2023 00:00:00;22,684;22,702;22,693;50,034;70
08/20/2023 01:00:00;31,605;31,729;31,667;50;69,7
08/20/2023 02:00:00;28,803;28,919;28,861;53,683;68,916
08/20/2023 03:00:00;35,414;35,186;35,3;56,572;68
08/20/2023 04:00:00;53,585;55,876;54,7305;57,2;67,733
08/20/2023 05:00:00;88,377;91,324;89,8505;59,6;66,4
08/20/2023 06:00:00;169,571;174,824;172,1975;60,733;66,166
08/20/2023 07:00:00;180,661;178,981;179,821;53,142;72,25
08/20/2023 08:00:00;122,924;122,84;122,882;36,725;83,883
08/20/2023 09:00:00;63,727;63,313;63,52;30,791;87,117
08/20/2023 10:00:00;51,115;51,318;51,2165;31,483;85,125
08/20/2023 11:00:00;38,82;39,522;39,171;30,667;83,8
08/20/2023 12:00:00;35,683;37,58;36,6315;27,258;85,775
08/20/2023 13:00:00;42,594;44,194;43,394;24,834;87,533
08/20/2023 14:00:00;31,417;32,849;32,133;27,384;85,992
08/20/2023 15:00:00;46,992;50,191;48,5915;26,133;86,392
08/20/2023 16:00:00;39,69;41,73;40,71;27,084;84,392
08/20/2023 17:00:00;34,343;35,651;34,997;33,784;80,175
08/20/2023 18:00:00;34,867;34,618;34,7425;35,233;78
08/20/2023 19:00:00;29,04;29,377;29,2085;47,017;75,023
08/20/2023 20:00:00;30,254;31,241;30,7475;51,433;73,367
08/20/2023 21:00:00;16,367;16,349;16,358;52,292;72,425
08/20/2023 22:00:00;11,423;11,205;11,314;53,8;71
08/20/2023 23:00:00;11,545;11,837;11,691;57,7;69
08/21/2023 00:00:00;10,572;10,642;10,607;59,466;68,034
08/21/2023 01:00:00;9,181;9,175;9,178;59,683;67,059
08/21/2023 02:00:00;8,752;8,516;8,634;60,791;65,9
08/21/2023 03:00:00;13,737;14,232;13,9845;59,1;65,867
08/21/2023 04:00:00;32,126;33,37;32,748;57,467;65,233
08/21/2023 05:00:00;76,04;81,396;78,718;55,867;66,4
08/21/2023 06:00:00;113,883;121,452;117,6675;55,6;66,483
08/21/2023 07:00:00;121,467;126,505;123,986;46,594;73,12
08/21/2023 08:00:00;52,909;55,142;54,0255;29;85,584
08/21/2023 09:00:00;46,238;49,106;47,672;23,861;88,389
08/21/2023 12:00:00;42,707;42,929;42,818;26,113;83,725
08/21/2023 16:00:00;26,189;26,259;26,224;32,229;80,6
08/21/2023 17:00:00;20,593;20,753;20,673;40,067;76,784
08/21/2023 18:00:00;23,744;23,686;23,715;49,434;73,434
08/21/2023 19:00:00;22,448;22,207;22,3275;52,933;71,767
08/21/2023 20:00:00;23,353;22,456;22,9045;55,025;71,108
08/21/2023 21:00:00;16,706;16,124;16,415;56,867;70
08/21/2023 22:00:00;12,654;12,095;12,3745;55,9;69,867
08/21/2023 23:00:00;15,029;14,555;14,792;56,466;69,2
08/22/2023 00:00:00;12,397;11,977;12,187;56,933;68,567
08/22/2023 01:00:00;11,715;10,951;11,333;56,9;67,433
08/22/2023 02:00:00;8,45;8,156;8,303;57,534;66,133
08/22/2023 03:00:00;11,708;11,458;11,583;58,9;65
08/22/2023 04:00:00;22,494;22,439;22,4665;59,067;64,7
08/22/2023 05:00:00;37,217;39,124;38,1705;60,466;64,133
08/22/2023 06:00:00;79,964;85,875;82,9195;60,133;64,4
08/22/2023 07:00:00;35,221;37,169;36,195;52,784;69,638
08/22/2023 10:00:00;26,04;27,23;26,635;34;79
08/22/2023 11:00:00;20,213;19,35;19,7815;37,167;76,133
08/22/2023 12:00:00;20,945;20,889;20,917;37,9;75,8
08/22/2023 13:00:00;18,195;18,61;18,4025;37;76
08/22/2023 15:00:00;16,48;17,135;16,8075;36,5;76,5
08/22/2023 16:00:00;32,561;33,17;32,8655;36,867;75,867
08/22/2023 17:00:00;35,431;36,2;35,8155;39,967;73,867
08/22/2023 18:00:00;34,739;35,791;35,265;44,3;71,5
08/22/2023 19:00:00;30,697;31,584;31,1405;48,067;69,667
08/22/2023 20:00:00;21,751;22,344;22,0475;52,7;67,5
08/22/2023 21:00:00;20,861;21,806;21,3335;57,133;65,7
08/22/2023 22:00:00;18,727;19,2;18,9635;57,333;65
08/22/2023 23:00:00;12,761;13,006;12,8835;58,166;64,3
08/23/2023 00:00:00;8,45;8,808;8,629;60,166;62,8
08/23/2023 01:00:00;12,463;10,64;11,5515;61;62
08/23/2023 02:00:00;21,45;14,798;18,124;60,166;61,834
08/23/2023 03:00:00;27,933;13,873;20,903;58,5;61,166
08/23/2023 04:00:00;22,166;23,587;22,8765;56,6;62,466
08/23/2023 05:00:00;38,998;42,234;40,616;57,867;62,6
08/23/2023 06:00:00;52,219;56,51;54,3645;56,933;63,633
08/23/2023 07:00:00;43,73;46,886;45,308;54,45;65,933
08/23/2023 08:00:00;26,136;26,752;26,444;45,716;72,294
08/23/2023 10:00:00;7,904;8,441;8,1725;40,5;72,5
08/23/2023 15:00:00;21,102;22,553;21,8275;40;73
08/23/2023 16:00:00;15,002;15,282;15,142;42,933;72,184
08/23/2023 17:00:00;20,23;20,662;20,446;49,175;68,383
08/23/2023 18:00:00;35,835;36,338;36,0865;49,767;66,6
08/23/2023 19:00:00;22,914;23,403;23,1585;53,775;65,066
08/23/2023 20:00:00;21,432;21,202;21,317;57,166;64,833
08/23/2023 21:00:00;14,288;15,012;14,65;59,709;63,933
08/23/2023 22:00:00;14,706;15,557;15,1315;61,2;62,966
08/23/2023 23:00:00;9,547;10,09;9,8185;61,8;62,367
08/24/2023 00:00:00;6,708;6,517;6,6125;60,933;62,666
08/24/2023 01:00:00;3,97;3,552;3,761;60,5;62,466
08/24/2023 02:00:00;2,988;2,723;2,8555;60,334;62,733
08/24/2023 03:00:00;3,615;3,638;3,6265;59,666;63,2
08/24/2023 04:00:00;14,579;15,34;14,9595;58,367;64
08/24/2023 05:00:00;36,174;36,958;36,566;57,416;64,034
08/24/2023 06:00:00;67,953;72,251;70,102;57,3;64,156
08/24/2023 07:00:00;29,644;30,714;30,179;54,456;65,922
08/24/2023 08:00:00;29,888;31,898;30,893;50,972;68,388
08/24/2023 09:00:00;36,525;36,415;36,47;47,5;70,5
09/26/2023 15:00:00;11,135;134,385;72,76;31,5;76,5
09/26/2023 16:00:00;18,626;143,682;81,154;31,294;75,397
09/26/2023 17:00:00;22,58;143,867;83,2235;30,597;72,638
09/26/2023 18:00:00;24,126;155,567;89,8465;39,858;70,191
09/26/2023 19:00:00;20,909;157,224;89,0665;45,791;67,541
09/26/2023 20:00:00;12,356;143,196;77,776;50,73;65,875
09/26/2023 21:00:00;9,489;147,27;78,3795;54,841;64,333
09/26/2023 22:00:00;10,569;132,085;71,327;59,159;62,5
09/26/2023 23:00:00;16,853;132,67;74,7615;61,992;60,912
09/27/2023 00:00:00;8,313;130,029;69,171;63,433;60
09/27/2023 01:00:00;6,976;131,676;69,326;61,792;60,125
09/27/2023 02:00:00;7,587;138,423;73,005;62,5;59,6
09/27/2023 03:00:00;11,279;138,106;74,6925;60,7;60,5
09/27/2023 04:00:00;26,614;142,502;84,558;61,167;60,334
09/27/2023 05:00:00;53,41;178,779;116,0945;61,05;59,933
09/27/2023 06:00:00;63,689;190,506;127,0975;58,5;61,225
09/27/2023 07:00:00;29,925;156,528;93,2265;55,291;64,597
09/27/2023 08:00:00;32,548;158,601;95,5745;52,041;67,625
09/27/2023 10:00:00;16,898;150,432;83,665;43,166;74,458
09/27/2023 11:00:00;17,076;147,489;82,2825;40,584;76,417
09/27/2023 12:00:00;3,73;141,61;72,67;41;77
09/27/2023 16:00:00;10,064;152,047;81,0555;46,208;71,77
09/27/2023 17:00:00;15,326;148,322;81,824;45,417;69,5
09/27/2023 18:00:00;16,328;148,7;82,514;54,541;66,709
09/27/2023 19:00:00;14,602;143,738;79,17;56,108;65,967
09/27/2023 20:00:00;10,796;131,819;71,3075;58,028;65,66
09/27/2023 21:00:00;4,503;134,128;69,3155;60,37;65,142
09/27/2023 22:00:00;4,251;136,29;70,2705;63,544;64,089
09/27/2023 23:00:00;1,214;127,445;64,3295;64,175;63,15
09/28/2023 00:00:00;1,716;125,647;63,6815;61,422;62,808
09/28/2023 01:00:00;8,93;122,952;65,941;59,95;61,667
09/28/2023 02:00:00;4,482;125,212;64,847;58,809;62
09/28/2023 03:00:00;9,121;125,208;67,1645;59,875;61,834
09/28/2023 04:00:00;9,23;135,278;72,254;59,067;62,666
09/28/2023 05:00:00;28,034;160,217;94,1255;59,378;63,233
09/28/2023 06:00:00;33,447;167,78;100,6135;59,069;63,861
09/28/2023 07:00:00;20,989;162,191;91,59;56,462;64,464
09/28/2023 08:00:00;26,27;171,583;98,9265;55,472;67,5
09/28/2023 09:00:00;19,215;164,82;92,0175;56,5;68
09/28/2023 14:00:00;4,68;191,28;97,98;41;74
09/28/2023 15:00:00;10,74;195,23;102,985;45;74
09/28/2023 16:00:00;14,979;194,363;104,671;45;73,2
09/28/2023 17:00:00;19,762;197,449;108,6055;47,203;71,297
09/28/2023 18:00:00;26,766;195,515;111,1405;53,083;68,666
09/28/2023 19:00:00;24,819;194,469;109,644;55,334;67,15
09/28/2023 20:00:00;11,037;178,023;94,53;57,514;65,014
09/28/2023 21:00:00;10,915;174,093;92,504;59,014;63,834
09/28/2023 22:00:00;8,161;173,037;90,599;57,666;63,466
09/28/2023 23:00:00;6,663;172,981;89,822;58,034;62,933
09/29/2023 00:00:00;11,533;182,541;97,037;59,367;62,067
09/29/2023 01:00:00;12,704;184,258;98,481;59,892;61,067
09/29/2023 02:00:00;5,101;185,386;95,2435;59,767;60
09/29/2023 03:00:00;7,347;179,339;93,343;61,4;59,825
09/29/2023 04:00:00;18,346;180,248;99,297;62,666;59,378
09/29/2023 05:00:00;53,472;209,073;131,2725;62,7;60,3
09/29/2023 06:00:00;63,16;223,346;143,253;58,791;63,034
09/29/2023 07:00:00;49,418;215,886;132,652;54,995;66,383
09/29/2023 08:00:00;18,02;192,806;105,413;37,375;78,5
09/29/2023 11:00:00;15,68;192,055;103,8675;34,5;77
09/29/2023 12:00:00;8,77;184,67;96,72;35;77
09/29/2023 13:00:00;15,735;184,79;100,2625;33;79
09/29/2023 14:00:00;8,77;181,21;94,99;33;79
09/29/2023 15:00:00;15,095;192,32;103,7075;32;79,5
09/29/2023 16:00:00;24,792;193,693;109,2425;32,966;78,75
09/29/2023 17:00:00;29,718;201,747;115,7325;37,284;75,542
09/29/2023 18:00:00;29,049;197,041;113,045;41,753;72,034
09/29/2023 19:00:00;24,759;191,182;107,9705;47,4;70,175
09/29/2023 20:00:00;18,805;183,127;100,966;53,972;68,111
09/29/2023 21:00:00;20,75;183,87;102,31;57;67
09/29/2023 22:00:00;12,433;183,058;97,7455;59,233;65,542
09/29/2023 23:00:00;16,555;179,749;98,152;59,1;65,4
09/30/2023 00:00:00;14,86;180,198;97,529;59,933;64,566
09/30/2023 01:00:00;13,936;181,279;97,6075;60,947;63,716
09/30/2023 02:00:00;13,759;177,59;95,6745;60,361;63,014
09/30/2023 03:00:00;17,298;179,118;98,208;61,8;62,334
09/30/2023 04:00:00;28,448;188,928;108,688;62,5;62
09/30/2023 05:00:00;40,041;201,813;120,927;61,32;62,334
09/30/2023 06:00:00;56,703;216,566;136,6345;58,555;64,25
09/30/2023 07:00:00;46,276;212,177;129,2265;53,382;68,313
09/30/2023 08:00:00;28,108;205,118;116,613;36,639;81,32
09/30/2023 09:00:00;37,468;202,703;120,0855;29,258;87,784
09/30/2023 10:00:00;23,946;192,451;108,1985;27,562;88,505
09/30/2023 11:00:00;23,188;187,211;105,1995;33,029;81,75
09/30/2023 12:00:00;17,672;184,212;100,942;30,727;82,339
09/30/2023 13:00:00;16,099;186,561;101,33;30,303;82,023
09/30/2023 14:00:00;22,622;192,496;107,559;29,755;83,666
09/30/2023 15:00:00;27,072;192,428;109,75;30,591;83,367
09/30/2023 16:00:00;22,168;187,746;104,957;31,884;82,403
09/30/2023 17:00:00;24,764;185,678;105,221;35,209;79,461
09/30/2023 18:00:00;27,037;198,259;112,648;41,094;75,986
09/30/2023 19:00:00;24,544;190,304;107,424;47,466;73,256
09/30/2023 20:00:00;19,873;198,921;109,397;52,584;70,625
09/30/2023 21:00:00;23,539;196,833;110,186;55,959;69,684
09/30/2023 22:00:00;25,491;192,603;109,047;57,375;68,875
09/30/2023 23:00:00;20,319;190,868;105,5935;58,291;67,875
10/01/2023 00:00:00;17,275;190,183;103,729;58,064;68
10/01/2023 01:00:00;15,751;187,427;101,589;57,049;68
10/01/2023 02:00:00;15,503;188,113;101,808;58,209;66,916
10/01/2023 03:00:00;19,239;187,438;103,3385;59,584;65,916
10/01/2023 04:00:00;33,101;198,334;115,7175;60;66
10/01/2023 05:00:00;62,168;220,931;141,5495;59,966;66
10/01/2023 06:00:00;64,586;223,355;143,9705;57,108;68,166
10/01/2023 07:00:00;54,196;221,447;137,8215;45,715;76,785
10/01/2023 08:00:00;49,035;216,173;132,604;27,811;90,947
10/01/2023 09:00:00;50,648;210,57;130,609;21,858;94,7
10/01/2023 10:00:00;35,903;198,469;117,186;21,584;93,93
10/01/2023 11:00:00;30,985;198,504;114,7445;25,444;86,994
10/01/2023 12:00:00;32,044;200,655;116,3495;24,111;87,264
10/01/2023 13:00:00;27,846;197,031;112,4385;23,361;89,222
10/01/2023 14:00:00;29,768;192,046;110,907;22,459;89,834
10/01/2023 15:00:00;33,676;198,74;116,208;21,334;90,25
10/01/2023 16:00:00;36,737;201,202;118,9695;21,667;89,039
10/01/2023 17:00:00;39,006;210,694;124,85;25,1;84,775
10/01/2023 18:00:00;38,528;215,047;126,7875;41,736;79,834
10/01/2023 19:00:00;27,911;210,409;119,16;49,539;76,842
10/01/2023 20:00:00;17,602;215,144;116,373;52,791;75,15
10/01/2023 21:00:00;23,535;208,186;115,8605;56,125;73,292
10/01/2023 22:00:00;23,011;210,667;116,839;58,608;71,733
10/01/2023 23:00:00;24,254;213,37;118,812;60,85;70,833
10/02/2023 00:00:00;24,834;217,684;121,259;60,011;71
10/02/2023 01:00:00;23,755;209,534;116,6445;61,108;70,334
10/02/2023 02:00:00;31,75;213,453;122,6015;62;69,966
10/02/2023 03:00:00;31,172;218,793;124,9825;61,166;70
10/02/2023 04:00:00;45,128;232,562;138,845;60,508;70,875
10/02/2023 05:00:00;78,105;259,196;168,6505;60;71,1
10/02/2023 06:00:00;122,24;285,276;203,758;58,767;72,367
10/02/2023 07:00:00;92,046;266,188;179,117;49,708;78,875
10/02/2023 08:00:00;64,936;246,175;155,5555;32,75;92
10/02/2023 09:00:00;43,945;227,77;135,8575;27;97
10/02/2023 10:00:00;37,252;238,507;137,8795;25,583;96,417
10/02/2023 12:00:00;27,6;217,54;122,57;26;92
10/02/2023 13:00:00;28,38;210,38;119,38;26;92
10/02/2023 14:00:00;29,505;207,825;118,665;26,278;91,625
10/02/2023 15:00:00;27,461;213,697;120,579;29,861;88,084
10/02/2023 16:00:00;29,114;217,389;123,2515;41,911;81,089
10/02/2023 17:00:00;32,453;222,179;127,316;44,084;79,195
10/02/2023 18:00:00;46,727;230,252;138,4895;45,5;79
10/02/2023 19:00:00;39,666;229,941;134,8035;52,3;75,8
10/02/2023 20:00:00;40,843;229,661;135,252;54,85;75
10/02/2023 21:00:00;43,785;224,909;134,347;57,334;75
10/02/2023 22:00:00;38,823;231,171;134,997;57,325;74,834
10/02/2023 23:00:00;31,449;205,337;118,393;59,042;73,022
10/03/2023 00:00:00;17,785;203,169;110,477;59,308;70,992
10/03/2023 01:00:00;13,849;199,782;106,8155;58,4;70,628
10/03/2023 02:00:00;15,259;204,578;109,9185;57,667;71
10/03/2023 03:00:00;15,562;209,285;112,4235;58,5;70,75
10/03/2023 04:00:00;4,136;198,784;101,46;57,233;69,305
10/03/2023 05:00:00;28,602;212,892;120,747;55,916;68,167
10/03/2023 06:00:00;29,364;224,372;126,868;52,876;69,388
10/03/2023 07:00:00;21,45;232,942;127,196;49,722;71,667
10/03/2023 08:00:00;12,082;77,944;45,013;48,313;72,313
10/03/2023 09:00:00;8,88;0;4,44;44,5;75,5
