Date_mada;pm2,5_atm_a;pm2,5_atm_b;Soanierana;Humidity;Temperature
04/17/2023 01:00:00;5,257;4,511;4,884;65,767;69,133
04/17/2023 02:00:00;2,625;2,167;2,396;65,167;69
04/17/2023 03:00:00;10,958;10,262;10,61;64,9;68,966
04/17/2023 04:00:00;12,633;11,389;12,011;64,834;69
04/17/2023 05:00:00;16,057;14,78;15,4185;63,533;69
04/17/2023 06:00:00;27,229;25,858;26,5435;62,466;69
04/17/2023 07:00:00;24,6;22,996;23,798;55,633;73,3
04/17/2023 08:00:00;18,174;16,554;17,364;53,6;73,6
04/17/2023 09:00:00;29,873;28,123;28,998;49,558;75,767
04/17/2023 10:00:00;15,509;14,345;14,927;44,367;78,733
04/17/2023 11:00:00;28,015;26,725;27,37;42,9;80,267
04/17/2023 12:00:00;16,666;15,136;15,901;43,9;80,933
04/17/2023 13:00:00;5,707;5,238;5,4725;41,7;82,267
04/17/2023 14:00:00;5,893;5,307;5,6;40,267;82,067
04/17/2023 15:00:00;9,712;9,093;9,4025;38,9;81,192
04/17/2023 16:00:00;22,149;21,081;21,615;41,767;78,367
04/17/2023 17:00:00;22,007;20,799;21,403;48,767;75,767
04/17/2023 18:00:00;17,422;16,034;16,728;54,7;73,333
04/17/2023 19:00:00;22,93;21,145;22,0375;58,567;71,9
04/17/2023 20:00:00;14,358;12,942;13,65;62,066;71
04/17/2023 21:00:00;12,027;10,957;11,492;63,367;70,633
04/17/2023 22:00:00;8,869;7,901;8,385;63,233;70,667
04/17/2023 23:00:00;7,537;6,687;7,112;62,8;70,633
04/18/2023 00:00:00;5,828;5,257;5,5425;64,633;69,9
04/18/2023 01:00:00;5,205;4,598;4,9015;63,8;68,633
04/18/2023 02:00:00;4,942;4,352;4,647;63,834;67,434
04/18/2023 03:00:00;11,742;11,193;11,4675;64,233;67
04/18/2023 04:00:00;29,786;28,794;29,29;64,566;66,6
04/18/2023 05:00:00;41,114;40,486;40,8;64,934;66,334
04/18/2023 06:00:00;44,651;43,752;44,2015;64,133;67,034
04/18/2023 07:00:00;30,154;28,933;29,5435;59,267;71,233
04/18/2023 08:00:00;20,329;18,849;19,589;50,5;77,2
04/18/2023 09:00:00;16,717;15,121;15,919;52;76,066
04/18/2023 10:00:00;14,114;12,753;13,4335;49,3;77,4
04/18/2023 11:00:00;9,755;8,875;9,315;44,267;80,8
04/18/2023 12:00:00;5,599;4,901;5,25;41,4;81,666
04/18/2023 13:00:00;3,112;2,891;3,0015;39,633;82,834
04/18/2023 14:00:00;3,941;3,268;3,6045;40,1;82,567
04/18/2023 15:00:00;8,196;7,252;7,724;41,367;81,633
04/18/2023 16:00:00;15,946;14,189;15,0675;46,633;78,534
04/18/2023 17:00:00;26,221;24,963;25,592;51,733;75,633
04/18/2023 18:00:00;36,019;34,838;35,4285;56,867;73,666
04/18/2023 19:00:00;21,64;19,915;20,7775;61,1;72,034
04/18/2023 20:00:00;8,572;7,726;8,149;62,567;71,1
04/18/2023 21:00:00;5,265;4,319;4,792;62,966;71
04/18/2023 22:00:00;3,638;2,814;3,226;64,066;70,034
04/18/2023 23:00:00;2,374;1,894;2,134;67,9;69,666
04/19/2023 00:00:00;2,567;2,067;2,317;66,666;70
04/19/2023 01:00:00;1,203;0,938;1,0705;66,1;69,834
04/19/2023 02:00:00;1,25;1,103;1,1765;65,934;69,066
04/19/2023 03:00:00;5,087;4,416;4,7515;66,133;68,3
04/19/2023 04:00:00;15,267;14,365;14,816;64,1;69
04/19/2023 05:00:00;51,078;49,403;50,2405;63,067;69
04/19/2023 06:00:00;56,158;53,395;54,7765;63,7;68,934
04/19/2023 07:00:00;15,788;14,255;15,0215;63,167;69,5
04/19/2023 08:00:00;9,546;8,226;8,886;59,767;71,767
04/19/2023 09:00:00;12,691;11,867;12,279;55,442;74,825
04/19/2023 10:00:00;20,596;18,898;19,747;52,925;76,834
04/19/2023 11:00:00;21,913;20,572;21,2425;52,467;77,633
04/19/2023 12:00:00;7,749;6,957;7,353;49,966;79,508
04/19/2023 13:00:00;6,196;5,428;5,812;47,034;81,6
04/19/2023 14:00:00;3,808;3,304;3,556;46,733;82
04/19/2023 15:00:00;4,004;3,644;3,824;45,967;81,867
04/19/2023 16:00:00;13,354;12,227;12,7905;49,934;78,834
04/19/2023 17:00:00;16,968;15,447;16,2075;56,966;74,467
04/19/2023 18:00:00;25,965;24,017;24,991;61,767;72,334
04/19/2023 19:00:00;16,646;15,028;15,837;63,9;72
04/19/2023 20:00:00;6,684;5,947;6,3155;64,034;72
04/19/2023 21:00:00;2,377;1,849;2,113;64,367;70,934
04/19/2023 22:00:00;1,233;1,022;1,1275;63,133;69,2
04/19/2023 23:00:00;1,574;1,296;1,435;62,2;69
04/20/2023 00:00:00;1,517;1,2;1,3585;60,767;69
04/20/2023 01:00:00;3,099;2,615;2,857;62,166;68,066
04/20/2023 02:00:00;1,647;1,307;1,477;63,633;68,566
04/20/2023 03:00:00;4,804;4,221;4,5125;63;69
04/20/2023 04:00:00;13,858;12,723;13,2905;64,067;68,267
04/20/2023 05:00:00;34,066;33,213;33,6395;64,767;68,233
04/20/2023 06:00:00;32,905;31,877;32,391;65,267;68,2
04/20/2023 07:00:00;16,651;15,033;15,842;63,666;69,466
04/20/2023 08:00:00;41,031;38,799;39,915;60,1;71,934
04/20/2023 09:00:00;15,804;14,551;15,1775;53,8;75,933
04/20/2023 10:00:00;15,309;13,811;14,56;49,692;78,45
04/20/2023 11:00:00;17,956;16,117;17,0365;49,9;78,1
04/20/2023 12:00:00;13,216;11,987;12,6015;47,7;79,833
04/20/2023 13:00:00;6,482;5,654;6,068;46,067;80,8
04/20/2023 14:00:00;7,956;6,862;7,409;46,233;80,966
04/20/2023 15:00:00;8,451;7,495;7,973;46,534;80,466
04/20/2023 16:00:00;17,063;15,79;16,4265;50,8;77,967
04/20/2023 17:00:00;21,541;20,093;20,817;54;75,4
04/20/2023 18:00:00;34,108;32,906;33,507;57,867;73,666
04/20/2023 19:00:00;32,968;31,592;32,28;63,067;72,2
04/20/2023 20:00:00;12,986;11,676;12,331;64,767;70,767
04/20/2023 21:00:00;7,628;6,781;7,2045;62,6;69,767
04/20/2023 22:00:00;8,816;7,548;8,182;64,7;69,133
04/20/2023 23:00:00;6,684;5,735;6,2095;64,067;69,9
04/21/2023 00:00:00;6,702;6,005;6,3535;64,9;69
04/21/2023 01:00:00;9,646;8,884;9,265;65,133;68,4
04/21/2023 02:00:00;12,508;11,477;11,9925;64,633;68,966
04/21/2023 03:00:00;21,696;19,703;20,6995;65,3;68,8
04/21/2023 04:00:00;32,268;31,193;31,7305;64,8;69
04/21/2023 05:00:00;36,589;36,031;36,31;64,034;69,034
04/21/2023 06:00:00;43,338;42,154;42,746;64,034;69,367
04/21/2023 07:00:00;47,685;46,626;47,1555;61,934;71,3
04/21/2023 08:00:00;57,992;55,365;56,6785;56,966;74,633
04/21/2023 09:00:00;70,079;66,15;68,1145;47,8;81,367
04/21/2023 10:00:00;50,258;48,335;49,2965;43,9;84,534
04/21/2023 11:00:00;46,141;44,355;45,248;40,766;86,534
04/21/2023 12:00:00;45,477;43,569;44,523;37,5;88,666
04/21/2023 13:00:00;26,286;24,539;25,4125;35,4;88,8
04/21/2023 14:00:00;25,431;23,666;24,5485;33,5;88,3
04/21/2023 15:00:00;9,889;8,902;9,3955;35,534;87,733
04/21/2023 16:00:00;9,125;8,11;8,6175;37,666;86,3
04/21/2023 17:00:00;54,907;52,569;53,738;41,466;84,033
04/21/2023 18:00:00;84,591;80,213;82,402;44,734;82,6
04/21/2023 19:00:00;24,11;22,669;23,3895;54,1;78,483
04/21/2023 20:00:00;12,117;10,93;11,5235;57,233;74,534
04/21/2023 21:00:00;8,021;7,137;7,579;62,3;73,034
04/21/2023 22:00:00;4,51;3,975;4,2425;61,233;73
04/21/2023 23:00:00;4,88;4,326;4,603;62,133;72,334
04/22/2023 00:00:00;5,963;5,471;5,717;63,5;71,767
04/22/2023 01:00:00;6,672;6,149;6,4105;64,934;71
04/22/2023 02:00:00;8,131;7,397;7,764;65,133;70,7
04/22/2023 03:00:00;7,975;7,282;7,6285;64,066;71
04/22/2023 04:00:00;27,303;25,185;26,244;63,566;71
04/22/2023 05:00:00;35,678;34,056;34,867;65,233;70,434
04/22/2023 06:00:00;41,173;39,907;40,54;64,933;70
04/22/2023 07:00:00;38,668;37,546;38,107;64;70,667
04/22/2023 08:00:00;32,939;32,189;32,564;59,7;73,267
04/22/2023 09:00:00;27,822;26,038;26,93;52,933;77,267
04/22/2023 10:00:00;30,12;28,785;29,4525;48,433;80,666
04/22/2023 11:00:00;27,662;26,17;26,916;42,633;85,1
04/22/2023 12:00:00;29,957;28,321;29,139;40,567;86,767
04/22/2023 13:00:00;31,247;30,085;30,666;41,834;85,3
04/22/2023 14:00:00;14,997;13,533;14,265;37,534;88,5
04/22/2023 15:00:00;12,402;11,156;11,779;34,733;89,533
04/22/2023 16:00:00;9,607;9,315;9,461;38,066;86,6
04/22/2023 17:00:00;22,873;22,06;22,4665;44,034;80,767
04/22/2023 18:00:00;17,7;16,761;17,2305;48,834;74,367
04/22/2023 19:00:00;26,407;25,338;25,8725;53,334;74,066
04/22/2023 20:00:00;35,663;34,659;35,161;59,166;73,966
04/22/2023 21:00:00;38,593;36,913;37,753;61,367;73,666
04/22/2023 22:00:00;30,337;28,462;29,3995;62,367;72,3
04/22/2023 23:00:00;25,06;23,008;24,034;62,867;71,433
04/23/2023 00:00:00;25,21;23,103;24,1565;63,2;71
04/23/2023 01:00:00;29,85;27,71;28,78;64,1;70,934
04/23/2023 02:00:00;30,976;29,29;30,133;64,066;70
04/23/2023 03:00:00;36,465;35,114;35,7895;64,7;69,966
04/23/2023 04:00:00;42,117;40,983;41,55;66,5;69,034
04/23/2023 05:00:00;58,337;55,87;57,1035;67,267;68,633
04/23/2023 06:00:00;80,531;75,712;78,1215;67,967;68,434
04/23/2023 07:00:00;66,28;62,621;64,4505;58,9;74,967
04/23/2023 08:00:00;45,659;43,897;44,778;45,466;82,666
04/23/2023 09:00:00;38,246;36,906;37,576;42,2;83,834
04/23/2023 10:00:00;34,641;32,785;33,713;40,6;85,034
04/23/2023 11:00:00;23,073;20,875;21,974;36,633;87,1
04/23/2023 12:00:00;26,632;25,02;25,826;35,767;87,767
04/23/2023 13:00:00;32,744;31,314;32,029;36,4;86,733
04/23/2023 14:00:00;19,137;18,006;18,5715;37,1;87,833
04/23/2023 15:00:00;22,973;21,829;22,401;39,934;86,466
04/23/2023 16:00:00;26,097;24,196;25,1465;47,067;81,834
04/23/2023 17:00:00;24,851;24,014;24,4325;51,566;77,767
04/23/2023 18:00:00;38,608;37,083;37,8455;59,966;73,167
04/23/2023 19:00:00;20,969;18,791;19,88;67,267;70,333
04/23/2023 20:00:00;19,37;17,776;18,573;67,666;71,534
04/23/2023 21:00:00;15,355;14,543;14,949;64,6;73,8
04/23/2023 22:00:00;2,736;2,575;2,6555;61,834;72,267
04/23/2023 23:00:00;4,225;3,826;4,0255;64;71,7
04/24/2023 00:00:00;4,131;3,702;3,9165;67,434;70,4
04/24/2023 01:00:00;3,246;2,9;3,073;66,533;70,5
04/24/2023 02:00:00;6,588;5,821;6,2045;66,367;70,334
04/24/2023 03:00:00;9,898;9,044;9,471;66,367;70,133
04/24/2023 04:00:00;17,952;16,766;17,359;66,3;69,633
04/24/2023 05:00:00;44,986;44,041;44,5135;66,034;70
04/24/2023 06:00:00;42,613;41,506;42,0595;66,3;70,5
04/24/2023 07:00:00;44,334;42,815;43,5745;63,633;72,666
04/24/2023 08:00:00;45,289;43,745;44,517;56,1;77,6
04/24/2023 09:00:00;44,594;42,843;43,7185;48,767;82,233
04/24/2023 10:00:00;32,395;30,615;31,505;46,2;83,7
04/24/2023 11:00:00;17,744;16,45;17,097;43,733;84,875
04/24/2023 12:00:00;13,093;11,864;12,4785;39,167;86,433
04/24/2023 13:00:00;9,484;8,531;9,0075;36,233;86,9
04/24/2023 14:00:00;11,45;10,529;10,9895;38,3;85,467
04/24/2023 15:00:00;12,06;10,886;11,473;39,133;85
04/24/2023 16:00:00;29,05;27,865;28,4575;40,7;83,133
04/24/2023 17:00:00;44,895;43,668;44,2815;43,233;81,1
04/24/2023 18:00:00;58,064;56,162;57,113;47,133;79,6
04/24/2023 19:00:00;49,039;46,843;47,941;49,334;79
04/24/2023 20:00:00;24,575;23,046;23,8105;49,6;78,267
04/24/2023 21:00:00;13,514;12,229;12,8715;49,933;76,633
04/24/2023 22:00:00;18,275;17,211;17,743;52,033;75,3
04/24/2023 23:00:00;13,923;12,776;13,3495;53,534;73,5
04/25/2023 00:00:00;11,384;9,88;10,632;53,367;72,367
04/25/2023 01:00:00;14,73;13,675;14,2025;56,3;71,5
04/25/2023 02:00:00;17,706;16,446;17,076;59,667;70,867
04/25/2023 03:00:00;24,839;22,735;23,787;58,933;69,834
04/25/2023 04:00:00;32,94;31,425;32,1825;61,133;68,7
04/25/2023 05:00:00;67,01;63,766;65,388;64,534;66,833
04/25/2023 06:00:00;64,115;60,702;62,4085;65;65,466
04/25/2023 07:00:00;59,945;57,148;58,5465;57,867;71,034
04/25/2023 08:00:00;41,196;40,082;40,639;40,133;80,466
04/25/2023 09:00:00;29,934;29,148;29,541;34,566;80,767
04/25/2023 10:00:00;25,637;23,991;24,814;28,133;83,4
04/25/2023 11:00:00;18,273;16,873;17,573;23,634;85,133
04/25/2023 12:00:00;18,639;17,771;18,205;24,4;86,6
04/25/2023 13:00:00;15,22;13,875;14,5475;24,833;87,3
04/25/2023 14:00:00;14,316;13,416;13,866;22,867;88
04/25/2023 15:00:00;15,08;13,989;14,5345;19,534;87,3
04/25/2023 16:00:00;22,782;21,866;22,324;22,367;85,433
04/25/2023 17:00:00;35,936;34,77;35,353;36,666;80,7
04/25/2023 18:00:00;37,629;36,528;37,0785;49,267;75,966
04/25/2023 19:00:00;39,103;37,795;38,449;59;73,067
04/25/2023 20:00:00;50,183;47,381;48,782;61,2;72,267
04/25/2023 21:00:00;30,084;28,623;29,3535;62,128;71,834
04/25/2023 22:00:00;25,36;23,559;24,4595;63,267;71,1
04/25/2023 23:00:00;22,572;20,696;21,634;64,039;70,633
04/26/2023 00:00:00;23,404;22,017;22,7105;65,333;69,633
04/26/2023 01:00:00;24,563;23,125;23,844;65,666;69
04/26/2023 02:00:00;24,104;22,383;23,2435;66,666;68,133
04/26/2023 03:00:00;24,062;22,811;23,4365;64,733;69
04/26/2023 04:00:00;33,98;33,559;33,7695;64,334;69
04/26/2023 05:00:00;51,236;50,484;50,86;63,8;68,334
04/26/2023 06:00:00;61,1;58,511;59,8055;63,566;69,066
04/26/2023 07:00:00;44,588;43,308;43,948;57;73,7
04/26/2023 08:00:00;32,419;31,36;31,8895;46,9;79,233
04/26/2023 09:00:00;27,713;26,142;26,9275;43,934;80,6
04/26/2023 10:00:00;30,626;29,435;30,0305;41,166;82,6
04/26/2023 11:00:00;43,752;42,428;43,09;39,466;84,534
04/26/2023 12:00:00;30,34;28,654;29,497;33,966;86,8
04/26/2023 13:00:00;19,151;17,457;18,304;30,934;87,034
04/26/2023 14:00:00;16,031;14,959;15,495;29,367;87
04/26/2023 15:00:00;18,033;16,799;17,416;30,966;86,7
04/26/2023 16:00:00;23,153;22,111;22,632;31,767;85,466
04/26/2023 17:00:00;37,182;35,853;36,5175;34,367;82,867
04/26/2023 18:00:00;53,524;51,531;52,5275;45,6;79,4
04/26/2023 19:00:00;38,096;36,796;37,446;52,166;76,834
04/26/2023 20:00:00;31,228;29,849;30,5385;60,966;74,033
04/26/2023 21:00:00;27,207;25,358;26,2825;66;72,2
04/26/2023 22:00:00;28,864;27,62;28,242;66,466;71,633
04/26/2023 23:00:00;22,578;21,946;22,262;67,033;71,5
04/27/2023 00:00:00;18,949;18,505;18,727;66,466;71,334
04/27/2023 01:00:00;25,733;25,276;25,5045;67,934;70,334
04/27/2023 02:00:00;14,985;13,677;14,331;69,142;70,066
04/27/2023 03:00:00;13,23;12,334;12,782;69,066;70
04/27/2023 04:00:00;21,229;19,936;20,5825;68;69,9
04/27/2023 05:00:00;36,668;35,663;36,1655;68,633;69,034
04/27/2023 06:00:00;39,364;37,991;38,6775;68,534;69,166
04/27/2023 07:00:00;22,053;20,392;21,2225;64,833;71,4
04/27/2023 08:00:00;17,946;16,546;17,246;51,4;79
04/27/2023 09:00:00;11,576;10,587;11,0815;45,534;81,834
04/27/2023 10:00:00;13,647;12,593;13,12;42,666;82,833
04/27/2023 11:00:00;11,477;10,34;10,9085;38,367;84,833
04/27/2023 12:00:00;8,661;7,771;8,216;35,5;86,267
04/27/2023 13:00:00;7,479;6,726;7,1025;35,666;85,834
04/27/2023 14:00:00;6,716;5,951;6,3335;33,667;86,367
04/27/2023 15:00:00;16,721;15,184;15,9525;35;85,1
04/27/2023 16:00:00;29,253;27,717;28,485;46,267;79,7
04/27/2023 17:00:00;28,968;27,663;28,3155;52,767;76,2
04/27/2023 18:00:00;27,483;25,713;26,598;58,4;73,466
04/27/2023 19:00:00;19,115;17,544;18,3295;60,9;72
04/27/2023 20:00:00;12,669;11,398;12,0335;61,4;72
04/27/2023 21:00:00;7,234;6,486;6,86;61,167;71,433
04/27/2023 22:00:00;7,19;6,34;6,765;62,166;71
04/27/2023 23:00:00;3,607;3,125;3,366;63,433;70,534
04/28/2023 00:00:00;4,245;3,684;3,9645;64,034;70
04/28/2023 01:00:00;3,979;3,595;3,787;64,066;69,767
04/28/2023 02:00:00;3,95;3,502;3,726;65,733;69
04/28/2023 03:00:00;3,788;3,26;3,524;65,434;69,1
04/28/2023 04:00:00;7,98;7,041;7,5105;64,9;68,3
04/28/2023 05:00:00;13,66;12,407;13,0335;63,2;67,966
04/28/2023 06:00:00;31,175;29,146;30,1605;62,234;68,233
04/28/2023 07:00:00;21,54;20,267;20,9035;57,266;71,367
04/28/2023 08:00:00;9,431;8,55;8,9905;49,1;75,466
04/28/2023 09:00:00;19,308;18,09;18,699;48,767;75,166
04/28/2023 10:00:00;15,933;14,582;15,2575;45,534;76,633
04/28/2023 11:00:00;16,445;15,358;15,9015;40,966;78,933
04/28/2023 12:00:00;12,284;11,021;11,6525;40,9;79,966
04/28/2023 13:00:00;10,259;9,067;9,663;40,933;79,7
04/28/2023 14:00:00;13,442;12,358;12,9;39,334;79,9
04/28/2023 15:00:00;13,162;11,825;12,4935;39;78,4
04/28/2023 16:00:00;13,869;12,901;13,385;41,367;76,133
04/28/2023 17:00:00;24,809;23,361;24,085;46,3;73,067
04/28/2023 18:00:00;19,104;17,605;18,3545;50,367;70,7
04/28/2023 19:00:00;11,018;9,755;10,3865;54,767;68,367
04/28/2023 20:00:00;7,397;6,312;6,8545;59,066;67
04/28/2023 21:00:00;7,535;6,482;7,0085;59,166;66,767
04/28/2023 22:00:00;6,889;6,019;6,454;60,167;65,9
04/28/2023 23:00:00;4,534;3,797;4,1655;61,4;64,8
04/29/2023 00:00:00;3,027;2,491;2,759;62,534;64
04/29/2023 01:00:00;6,928;6,166;6,547;63,067;63,933
04/29/2023 02:00:00;5,722;4,713;5,2175;63,466;63,267
04/29/2023 03:00:00;7,703;6,829;7,266;64,6;62,867
04/29/2023 04:00:00;16,842;16,188;16,515;64,8;62,234
04/29/2023 05:00:00;15,571;14,269;14,92;64,6;61,7
04/29/2023 06:00:00;24,755;22,63;23,6925;64,6;61,567
04/29/2023 07:00:00;16,95;15,337;16,1435;58,067;66,867
04/29/2023 08:00:00;9,337;8,444;8,8905;46,066;74,466
04/29/2023 09:00:00;19,394;18,552;18,973;44,267;75,767
04/29/2023 10:00:00;9,403;8,917;9,16;39,767;78,633
04/29/2023 11:00:00;9,049;7,959;8,504;36,666;80,033
04/29/2023 12:00:00;4,799;4,258;4,5285;35,967;81,334
04/29/2023 13:00:00;6,207;5,134;5,6705;36,5;81,233
04/29/2023 14:00:00;4,396;3,711;4,0535;36,767;81
04/29/2023 15:00:00;9,391;8,463;8,927;36,533;80,4
04/29/2023 16:00:00;15,493;14,111;14,802;38,166;78,633
04/29/2023 17:00:00;20,386;18,979;19,6825;44,834;74,867
04/29/2023 18:00:00;27,786;26,009;26,8975;51,9;71,566
04/29/2023 19:00:00;22,361;19,901;21,131;56,1;69,7
04/29/2023 20:00:00;13,306;11,726;12,516;59;68,233
04/29/2023 21:00:00;8,758;7,761;8,2595;61,966;67
04/29/2023 22:00:00;8,799;7,913;8,356;63,834;66,334
04/29/2023 23:00:00;11,619;10,08;10,8495;64,6;65,733
04/30/2023 00:00:00;14,231;12,156;13,1935;65,3;64,9
04/30/2023 01:00:00;14,649;13,494;14,0715;66;64
04/30/2023 02:00:00;15,311;14,019;14,665;65,767;63,5
04/30/2023 03:00:00;19,023;18,221;18,622;65,367;63
04/30/2023 04:00:00;21,445;20,006;20,7255;64,467;62,367
04/30/2023 05:00:00;29,368;28,494;28,931;64;61,5
04/30/2023 10:00:00;29,55;28,134;28,842;40,867;76,367
04/30/2023 11:00:00;20,559;19,55;20,0545;34,167;80,767
04/30/2023 12:00:00;15,268;14,013;14,6405;31,334;83,133
04/30/2023 13:00:00;11,033;9,885;10,459;28,334;84,466
04/30/2023 14:00:00;9,303;8,341;8,822;27,767;84,2
04/30/2023 15:00:00;15,634;14,575;15,1045;28,267;83,6
04/30/2023 16:00:00;22,095;20,963;21,529;29,566;82,167
04/30/2023 17:00:00;33,049;32,331;32,69;34,5;78,1
04/30/2023 18:00:00;36,015;35,114;35,5645;40,534;73,7
04/30/2023 19:00:00;23,138;21,918;22,528;49,3;71,233
04/30/2023 20:00:00;27,193;25,444;26,3185;57,6;70,033
04/30/2023 21:00:00;13,359;11,652;12,5055;63;68,966
04/30/2023 22:00:00;8,911;7,707;8,309;63,4;69
04/30/2023 23:00:00;10,163;9,109;9,636;62,466;69
05/01/2023 00:00:00;15,412;14,035;14,7235;62,5;68,4
05/01/2023 01:00:00;16,599;15,397;15,998;62,767;67,767
05/01/2023 02:00:00;23,039;21,861;22,45;65,367;66,5
05/01/2023 03:00:00;22,45;21,151;21,8005;65,567;66,034
05/01/2023 04:00:00;37,367;36,269;36,818;66,534;66
05/01/2023 05:00:00;53,375;52,382;52,8785;68,733;64,667
05/01/2023 06:00:00;54,239;54,027;54,133;71,1;64
05/01/2023 07:00:00;68,631;64,334;66,4825;68,533;66,233
05/01/2023 08:00:00;80,481;77,392;78,9365;64,6;68,3
05/01/2023 09:00:00;57,605;55,427;56,516;54,7;74,4
05/01/2023 10:00:00;47,444;45,445;46,4445;46;79,6
05/01/2023 11:00:00;35,127;33,677;34,402;37,7;83
05/01/2023 12:00:00;22,095;20,386;21,2405;29,9;84,533
05/01/2023 13:00:00;20,57;19,326;19,948;29,2;84,966
05/01/2023 14:00:00;23,712;21,477;22,5945;28,867;85,434
05/01/2023 15:00:00;24,503;22,2;23,3515;29,8;84,633
05/01/2023 16:00:00;30,61;29,567;30,0885;31,367;83,066
05/01/2023 17:00:00;45,343;43,063;44,203;35,834;80,434
05/01/2023 18:00:00;71,916;67,529;69,7225;38,033;78,334
05/01/2023 19:00:00;36,356;35,134;35,745;45,6;75,167
05/01/2023 20:00:00;29,683;27,599;28,641;55,567;72,633
05/01/2023 21:00:00;20,51;18,451;19,4805;62,9;70,566
05/01/2023 22:00:00;19,503;17,33;18,4165;64,834;70,133
05/01/2023 23:00:00;18,34;16,38;17,36;64,867;71
05/02/2023 00:00:00;19,91;18,037;18,9735;65,3;70,233
05/02/2023 01:00:00;19,48;17,742;18,611;65,067;70
05/02/2023 02:00:00;22,221;19,996;21,1085;64,331;69,566
05/02/2023 03:00:00;24,733;22,907;23,82;65,066;68,166
05/02/2023 04:00:00;29,744;28,847;29,2955;65,9;67,066
05/02/2023 05:00:00;47,478;46,357;46,9175;64,666;67,966
05/02/2023 06:00:00;52,139;49,941;51,04;64,966;68,034
05/02/2023 07:00:00;37,813;36,097;36,955;60,1;71,466
05/02/2023 08:00:00;36,986;35,672;36,329;47,733;79,1
05/02/2023 09:00:00;31,383;30,174;30,7785;45;79,166
05/02/2023 10:00:00;36,039;34,243;35,141;43,1;78,85
05/02/2023 11:00:00;29,378;27,327;28,3525;36;82,633
05/02/2023 12:00:00;24,336;22,84;23,588;34,4;82,6
05/02/2023 13:00:00;41,868;40,112;40,99;36,066;82,1
05/02/2023 14:00:00;36,972;35,328;36,15;33,8;83,466
05/02/2023 15:00:00;38,218;36,611;37,4145;32,667;84,767
05/02/2023 16:00:00;37,572;35,818;36,695;34,534;82,9
05/02/2023 17:00:00;37,215;35,278;36,2465;48,966;77,267
05/02/2023 18:00:00;51,68;49,177;50,4285;57,4;73,9
05/02/2023 19:00:00;28,848;26,683;27,7655;61,966;71,6
05/02/2023 20:00:00;23,548;21,271;22,4095;64,133;70,9
05/02/2023 21:00:00;14,311;12,637;13,474;64,9;70,334
05/02/2023 22:00:00;11,921;10,439;11,18;65,8;69,267
05/02/2023 23:00:00;13,652;12,198;12,925;65,7;69,666
05/03/2023 00:00:00;13,067;11,787;12,427;64;70
05/03/2023 01:00:00;15,502;13,897;14,6995;64,133;69,633
05/03/2023 02:00:00;14,763;13,351;14,057;64,467;69,334
05/03/2023 03:00:00;12,774;11,43;12,102;64,733;68,934
05/03/2023 04:00:00;21,328;20,032;20,68;65,867;67,567
05/03/2023 05:00:00;34,002;32,733;33,3675;67,133;66,166
05/03/2023 06:00:00;33,288;32,014;32,651;65,967;66,966
05/03/2023 07:00:00;31,348;29,802;30,575;63,1;68,934
05/03/2023 08:00:00;24,383;22,818;23,6005;60,666;70,2
05/03/2023 09:00:00;21,468;19,211;20,3395;55,919;72,892
05/03/2023 10:00:00;23,425;21,738;22,5815;48,306;77,55
05/03/2023 11:00:00;18,623;17,907;18,265;44,175;80,441
05/03/2023 12:00:00;14,261;12,768;13,5145;45,534;79,8
05/03/2023 13:00:00;10,471;9,622;10,0465;48,133;79
05/03/2023 14:00:00;10,153;9,244;9,6985;55,733;75,8
05/03/2023 15:00:00;10,311;9,332;9,8215;57,767;74,7
05/03/2023 16:00:00;16,081;14,151;15,116;60,867;73,466
05/03/2023 17:00:00;24,451;22,383;23,417;61;72,133
05/03/2023 18:00:00;32,67;30,282;31,476;62,5;71,2
05/03/2023 19:00:00;10,921;9,846;10,3835;63,867;70,133
05/03/2023 20:00:00;5,586;4,548;5,067;65,333;69,1
05/03/2023 21:00:00;1,402;1,106;1,254;65,367;69
05/03/2023 22:00:00;1,284;1,086;1,185;66;69
05/03/2023 23:00:00;0,385;0,247;0,316;66,166;69
05/04/2023 00:00:00;0,404;0,198;0,301;67,767;68,034
05/04/2023 01:00:00;0,551;0,471;0,511;67,8;68
05/04/2023 02:00:00;1,609;1,345;1,477;68,7;68
05/04/2023 03:00:00;1,937;1,653;1,795;68,7;67,367
05/04/2023 04:00:00;9,011;8,099;8,555;68,667;67,133
05/04/2023 05:00:00;13,655;12,078;12,8665;68,067;67
05/04/2023 06:00:00;29,03;27,488;28,259;67,533;67,733
05/04/2023 07:00:00;19,047;17,431;18,239;64,266;69,5
05/04/2023 08:00:00;11,076;9,832;10,454;55,6;73,966
05/04/2023 09:00:00;12,176;10,707;11,4415;60,034;72,1
05/04/2023 10:00:00;22,271;20,963;21,617;62,767;72,367
05/04/2023 11:00:00;15,39;14,105;14,7475;58,034;74,367
05/04/2023 12:00:00;5,726;4,89;5,308;56,5;74,5
05/04/2023 13:00:00;3,33;2,712;3,021;50,133;77,133
05/04/2023 14:00:00;6,497;5,684;6,0905;46,133;78,833
05/04/2023 15:00:00;16,17;15,213;15,6915;47,466;77,733
